prompt_id,split,template_id,structure,unordered_name_pair_id,pair_orientation,io_name,s_name,prompt,answer,counterfactual_answer,answer_token_id,counterfactual_token_id
phase6_prompt_d7f6c3f35aafe003,test,p6_baba_museum,BABA,phase6_pair_ddeeb5ea0075c302,a_to_b,Rita,Victoria,"At the museum, Victoria spoke with Rita. Later, Victoria offered the exhibit guide to",Rita,Victoria,42605,12313
phase6_prompt_dd9cc4700d11a10a,test,p6_baba_museum,BABA,phase6_pair_dc7c4afe450a4123,b_to_a,Judy,Joshua,"At the museum, Joshua spoke with Judy. Later, Joshua offered the exhibit guide to",Judy,Joshua,26395,20700
phase6_prompt_e395125ec62b78f1,test,p6_baba_museum,BABA,phase6_pair_83ce93db4866834e,a_to_b,Maya,Nina,"At the museum, Nina spoke with Maya. Later, Nina offered the exhibit guide to",Maya,Nina,26041,36300
phase6_prompt_e7fbd12a11b98f22,test,p6_baba_museum,BABA,phase6_pair_70c9b4b466da4e77,b_to_a,Wendy,Judith,"At the museum, Judith spoke with Wendy. Later, Judith offered the exhibit guide to",Wendy,Judith,28314,39987
phase6_prompt_eaf44c31f1b73018,test,p6_baba_museum,BABA,phase6_pair_ed2f73ba899c96f0,b_to_a,Melissa,Anne,"At the museum, Anne spoke with Melissa. Later, Anne offered the exhibit guide to",Melissa,Anne,24164,15397
phase6_prompt_f05bb7dfa291f0c5,test,p6_baba_museum,BABA,phase6_pair_3ff09606e48f88f8,a_to_b,Chloe,Elizabeth,"At the museum, Elizabeth spoke with Chloe. Later, Elizabeth offered the exhibit guide to",Chloe,Elizabeth,29476,10674
phase6_prompt_f760bb844f84e45a,test,p6_baba_museum,BABA,phase6_pair_6dd888711548a86b,a_to_b,Kelly,Tina,"At the museum, Tina spoke with Kelly. Later, Tina offered the exhibit guide to",Kelly,Tina,9077,35903
phase6_prompt_f8151fdaef13711e,test,p6_baba_museum,BABA,phase6_pair_d3ce04b561a7a9f6,a_to_b,Gina,Valerie,"At the museum, Valerie spoke with Gina. Later, Valerie offered the exhibit guide to",Gina,Valerie,43002,45603
phase6_prompt_fc4254c83f1bfc4e,test,p6_baba_museum,BABA,phase6_pair_cdf0d5b696403826,b_to_a,Madison,Erica,"At the museum, Erica spoke with Madison. Later, Erica offered the exhibit guide to",Madison,Erica,14909,45187
phase6_prompt_fed364efa7da182b,test,p6_baba_museum,BABA,phase6_pair_def4c49e912f68a0,b_to_a,Brooke,Avery,"At the museum, Avery spoke with Brooke. Later, Avery offered the exhibit guide to",Brooke,Avery,46459,29218
phase6_prompt_0384e7359b8e7952,test,p6_baba_train,BABA,phase6_pair_d8aa597f27508605,a_to_b,Christina,Marie,"During the train ride, Marie sat beside Christina. Before leaving, Marie returned the travel journal to",Christina,Marie,33673,20492
phase6_prompt_05a7ef7d6239be0e,test,p6_baba_train,BABA,phase6_pair_c06e43b4adb8976d,b_to_a,Kimberly,Charlotte,"During the train ride, Charlotte sat beside Kimberly. Before leaving, Charlotte returned the travel journal to",Kimberly,Charlotte,48685,14685
phase6_prompt_09b9e60a976d5cbd,test,p6_baba_train,BABA,phase6_pair_6dd888711548a86b,b_to_a,Tina,Kelly,"During the train ride, Kelly sat beside Tina. Before leaving, Kelly returned the travel journal to",Tina,Kelly,35903,9077
phase6_prompt_0ecf846f664fe5b6,test,p6_baba_train,BABA,phase6_pair_d3e30bbb7a041256,a_to_b,Joseph,Leah,"During the train ride, Leah sat beside Joseph. Before leaving, Leah returned the travel journal to",Joseph,Leah,7212,31232
phase6_prompt_1622f0619179d30c,test,p6_baba_train,BABA,phase6_pair_70c9b4b466da4e77,a_to_b,Judith,Wendy,"During the train ride, Wendy sat beside Judith. Before leaving, Wendy returned the travel journal to",Judith,Wendy,39987,28314
phase6_prompt_17b174b1af6023cb,test,p6_baba_train,BABA,phase6_pair_3ff09606e48f88f8,b_to_a,Elizabeth,Chloe,"During the train ride, Chloe sat beside Elizabeth. Before leaving, Chloe returned the travel journal to",Elizabeth,Chloe,10674,29476
phase6_prompt_19224820d00c95c8,test,p6_baba_train,BABA,phase6_pair_c05995853090638d,b_to_a,Paige,Joan,"During the train ride, Joan sat beside Paige. Before leaving, Joan returned the travel journal to",Paige,Joan,42847,26640
phase6_prompt_19434ecd56ea2739,test,p6_baba_train,BABA,phase6_pair_def4c49e912f68a0,a_to_b,Avery,Brooke,"During the train ride, Brooke sat beside Avery. Before leaving, Brooke returned the travel journal to",Avery,Brooke,29218,46459
phase6_prompt_19b2b54726566d34,test,p6_baba_train,BABA,phase6_pair_6fb321fd6c59ee74,a_to_b,Christopher,Leslie,"During the train ride, Leslie sat beside Christopher. Before leaving, Leslie returned the travel journal to",Christopher,Leslie,12803,26909
phase6_prompt_1a213bf99f121759,test,p6_baba_train,BABA,phase6_pair_a51ddccd84b83769,a_to_b,Anna,Claire,"During the train ride, Claire sat beside Anna. Before leaving, Claire returned the travel journal to",Anna,Claire,11735,20758
phase6_prompt_1c67973f98d8b79d,test,p6_baba_train,BABA,phase6_pair_def4c49e912f68a0,b_to_a,Brooke,Avery,"During the train ride, Avery sat beside Brooke. Before leaving, Avery returned the travel journal to",Brooke,Avery,46459,29218
phase6_prompt_1e110ff1b9b25133,test,p6_baba_train,BABA,phase6_pair_d8aa597f27508605,b_to_a,Marie,Christina,"During the train ride, Christina sat beside Marie. Before leaving, Christina returned the travel journal to",Marie,Christina,20492,33673
phase6_prompt_268ec368ef071a33,test,p6_baba_train,BABA,phase6_pair_27b58d91a8805723,a_to_b,Margaret,Mark,"During the train ride, Mark sat beside Margaret. Before leaving, Mark returned the travel journal to",Margaret,Mark,19579,2940
phase6_prompt_2920b3f54a215d51,test,p6_baba_train,BABA,phase6_pair_cdf0d5b696403826,a_to_b,Erica,Madison,"During the train ride, Madison sat beside Erica. Before leaving, Madison returned the travel journal to",Erica,Madison,45187,14909
phase6_prompt_292c414241da6c19,test,p6_baba_train,BABA,phase6_pair_f4a693ca9aeb5fcc,a_to_b,Holly,Virginia,"During the train ride, Virginia sat beside Holly. Before leaving, Virginia returned the travel journal to",Holly,Virginia,7764,6025
phase6_prompt_29476f47b427999f,test,p6_baba_train,BABA,phase6_pair_ed2f73ba899c96f0,b_to_a,Melissa,Anne,"During the train ride, Anne sat beside Melissa. Before leaving, Anne returned the travel journal to",Melissa,Anne,24164,15397
phase6_prompt_2eb091f1e8720edb,test,p6_baba_train,BABA,phase6_pair_d3ce04b561a7a9f6,b_to_a,Valerie,Gina,"During the train ride, Gina sat beside Valerie. Before leaving, Gina returned the travel journal to",Valerie,Gina,45603,43002
phase6_prompt_30206ffc49e97b21,test,p6_baba_train,BABA,phase6_pair_9d7a2d7573ba79c2,a_to_b,June,Zoe,"During the train ride, Zoe sat beside June. Before leaving, Zoe returned the travel journal to",June,Zoe,2795,32280
phase6_prompt_30cbe7447c96b660,test,p6_baba_train,BABA,phase6_pair_4b2031fb3148d3ee,a_to_b,April,Sophia,"During the train ride, Sophia sat beside April. Before leaving, Sophia returned the travel journal to",April,Sophia,3035,39953
phase6_prompt_317287e2d33a69e0,test,p6_baba_train,BABA,phase6_pair_4b2031fb3148d3ee,b_to_a,Sophia,April,"During the train ride, April sat beside Sophia. Before leaving, April returned the travel journal to",Sophia,April,39953,3035
phase6_prompt_34853bd9cb611434,test,p6_baba_train,BABA,phase6_pair_9d7a2d7573ba79c2,b_to_a,Zoe,June,"During the train ride, June sat beside Zoe. Before leaving, June returned the travel journal to",Zoe,June,32280,2795
phase6_prompt_34c72392361519b2,test,p6_baba_train,BABA,phase6_pair_ba24833d8a7a20bb,a_to_b,Rosa,Teresa,"During the train ride, Teresa sat beside Rosa. Before leaving, Teresa returned the travel journal to",Rosa,Teresa,27994,34405
phase6_prompt_3913f9617f41540b,test,p6_baba_train,BABA,phase6_pair_83ce93db4866834e,a_to_b,Maya,Nina,"During the train ride, Nina sat beside Maya. Before leaving, Nina returned the travel journal to",Maya,Nina,26041,36300
phase6_prompt_49236a521f160ace,test,p6_baba_train,BABA,phase6_pair_ba24833d8a7a20bb,b_to_a,Teresa,Rosa,"During the train ride, Rosa sat beside Teresa. Before leaving, Rosa returned the travel journal to",Teresa,Rosa,34405,27994
phase6_prompt_5024de4c3ff449ec,test,p6_baba_train,BABA,phase6_pair_c93a443389459cda,a_to_b,Mia,Natalie,"During the train ride, Natalie sat beside Mia. Before leaving, Natalie returned the travel journal to",Mia,Natalie,32189,35571
phase6_prompt_513c345cbb023ef8,test,p6_baba_train,BABA,phase6_pair_dc7c4afe450a4123,b_to_a,Judy,Joshua,"During the train ride, Joshua sat beside Judy. Before leaving, Joshua returned the travel journal to",Judy,Joshua,26395,20700
phase6_prompt_5141792abc792a5f,test,p6_baba_train,BABA,phase6_pair_ba4b06be0ae5c5a2,a_to_b,Amelia,John,"During the train ride, John sat beside Amelia. Before leaving, John returned the travel journal to",Amelia,John,49769,1757
phase6_prompt_53626a500fbe6bee,test,p6_baba_train,BABA,phase6_pair_3ff09606e48f88f8,a_to_b,Chloe,Elizabeth,"During the train ride, Elizabeth sat beside Chloe. Before leaving, Elizabeth returned the travel journal to",Chloe,Elizabeth,29476,10674
phase6_prompt_5d1c3afc0f005192,test,p6_baba_train,BABA,phase6_pair_dc7c4afe450a4123,a_to_b,Joshua,Judy,"During the train ride, Judy sat beside Joshua. Before leaving, Judy returned the travel journal to",Joshua,Judy,20700,26395
phase6_prompt_5faf7ff190e6dc3f,test,p6_baba_train,BABA,phase6_pair_f4a693ca9aeb5fcc,b_to_a,Virginia,Holly,"During the train ride, Holly sat beside Virginia. Before leaving, Holly returned the travel journal to",Virginia,Holly,6025,7764
phase6_prompt_602c85ae691ef31a,test,p6_baba_train,BABA,phase6_pair_ddeeb5ea0075c302,a_to_b,Rita,Victoria,"During the train ride, Victoria sat beside Rita. Before leaving, Victoria returned the travel journal to",Rita,Victoria,42605,12313
phase6_prompt_6449153793806169,test,p6_baba_train,BABA,phase6_pair_c06e43b4adb8976d,a_to_b,Charlotte,Kimberly,"During the train ride, Kimberly sat beside Charlotte. Before leaving, Kimberly returned the travel journal to",Charlotte,Kimberly,14685,48685
phase6_prompt_65e9a381f6cb379f,test,p6_baba_train,BABA,phase6_pair_8cda82f11e5705a9,a_to_b,Scarlett,Steven,"During the train ride, Steven sat beside Scarlett. Before leaving, Steven returned the travel journal to",Scarlett,Steven,45046,8239
phase6_prompt_6af31031011c8d51,test,p6_baba_train,BABA,phase6_pair_9af0db44d4680944,a_to_b,Cheryl,Ellie,"During the train ride, Ellie sat beside Cheryl. Before leaving, Ellie returned the travel journal to",Cheryl,Ellie,37958,44801
phase6_prompt_6c6ffe7599519961,test,p6_baba_train,BABA,phase6_pair_a51ddccd84b83769,b_to_a,Claire,Anna,"During the train ride, Anna sat beside Claire. Before leaving, Anna returned the travel journal to",Claire,Anna,20758,11735
phase6_prompt_6d6a17e4139dece7,test,p6_baba_train,BABA,phase6_pair_22424491bfa2bbf7,a_to_b,Lisa,Lydia,"During the train ride, Lydia sat beside Lisa. Before leaving, Lydia returned the travel journal to",Lisa,Lydia,15378,47766
phase6_prompt_6fcf23e895cde42d,test,p6_baba_train,BABA,phase6_pair_d3ce04b561a7a9f6,a_to_b,Gina,Valerie,"During the train ride, Valerie sat beside Gina. Before leaving, Valerie returned the travel journal to",Gina,Valerie,43002,45603
phase6_prompt_766f77a0b1fb6820,test,p6_baba_train,BABA,phase6_pair_d5f78ab0a04f789f,b_to_a,Megan,Martha,"During the train ride, Martha sat beside Megan. Before leaving, Martha returned the travel journal to",Megan,Martha,27616,27243
phase6_prompt_774da8f5bb2ac99b,test,p6_baba_train,BABA,phase6_pair_5060e0fc982e9f4d,b_to_a,Paul,Eva,"During the train ride, Eva sat beside Paul. Before leaving, Eva returned the travel journal to",Paul,Eva,3362,32355
phase6_prompt_7ed9159863f1e901,test,p6_baba_train,BABA,phase6_pair_8cda82f11e5705a9,b_to_a,Steven,Scarlett,"During the train ride, Scarlett sat beside Steven. Before leaving, Scarlett returned the travel journal to",Steven,Scarlett,8239,45046
phase6_prompt_8660e38b934c5839,test,p6_baba_train,BABA,phase6_pair_4232ece9c5de015e,a_to_b,Heather,Sarah,"During the train ride, Sarah sat beside Heather. Before leaving, Sarah returned the travel journal to",Heather,Sarah,24253,10490
phase6_prompt_949223f997a9aeeb,test,p6_baba_train,BABA,phase6_pair_83ce93db4866834e,b_to_a,Nina,Maya,"During the train ride, Maya sat beside Nina. Before leaving, Maya returned the travel journal to",Nina,Maya,36300,26041
phase6_prompt_9d2dbeae1b1b702d,test,p6_baba_train,BABA,phase6_pair_ed2f73ba899c96f0,a_to_b,Anne,Melissa,"During the train ride, Melissa sat beside Anne. Before leaving, Melissa returned the travel journal to",Anne,Melissa,15397,24164
phase6_prompt_9d49f41a5c37cfa8,test,p6_baba_train,BABA,phase6_pair_d3e30bbb7a041256,b_to_a,Leah,Joseph,"During the train ride, Joseph sat beside Leah. Before leaving, Joseph returned the travel journal to",Leah,Joseph,31232,7212
phase6_prompt_a04dd6bae123d2d9,test,p6_baba_train,BABA,phase6_pair_6fb321fd6c59ee74,b_to_a,Leslie,Christopher,"During the train ride, Christopher sat beside Leslie. Before leaving, Christopher returned the travel journal to",Leslie,Christopher,26909,12803
phase6_prompt_a23da5184a95be1f,test,p6_baba_train,BABA,phase6_pair_d05ecb1621fbfe80,a_to_b,Monica,Robin,"During the train ride, Robin sat beside Monica. Before leaving, Robin returned the travel journal to",Monica,Robin,23240,12325
phase6_prompt_a4106b5a550c2118,test,p6_baba_train,BABA,phase6_pair_d05ecb1621fbfe80,b_to_a,Robin,Monica,"During the train ride, Monica sat beside Robin. Before leaving, Monica returned the travel journal to",Robin,Monica,12325,23240
phase6_prompt_aab53de524912695,test,p6_baba_train,BABA,phase6_pair_6aa7a55bcb2b78fc,b_to_a,Peggy,Jill,"During the train ride, Jill sat beside Peggy. Before leaving, Jill returned the travel journal to",Peggy,Jill,40910,22772
phase6_prompt_b0536c9fb36a31b9,test,p6_baba_train,BABA,phase6_pair_c05995853090638d,a_to_b,Joan,Paige,"During the train ride, Paige sat beside Joan. Before leaving, Paige returned the travel journal to",Joan,Paige,26640,42847
phase6_prompt_b2eb699a47d33304,test,p6_baba_train,BABA,phase6_pair_70c9b4b466da4e77,b_to_a,Wendy,Judith,"During the train ride, Judith sat beside Wendy. Before leaving, Judith returned the travel journal to",Wendy,Judith,28314,39987
phase6_prompt_b6182acd2eb47066,test,p6_baba_train,BABA,phase6_pair_22424491bfa2bbf7,b_to_a,Lydia,Lisa,"During the train ride, Lisa sat beside Lydia. Before leaving, Lisa returned the travel journal to",Lydia,Lisa,47766,15378
phase6_prompt_c670b3502ecb2f44,test,p6_baba_train,BABA,phase6_pair_cdf0d5b696403826,b_to_a,Madison,Erica,"During the train ride, Erica sat beside Madison. Before leaving, Erica returned the travel journal to",Madison,Erica,14909,45187
phase6_prompt_c6856da11e9ec829,test,p6_baba_train,BABA,phase6_pair_9af0db44d4680944,b_to_a,Ellie,Cheryl,"During the train ride, Cheryl sat beside Ellie. Before leaving, Cheryl returned the travel journal to",Ellie,Cheryl,44801,37958
phase6_prompt_d49184761cc7321e,test,p6_baba_train,BABA,phase6_pair_3ea4c928a32cb535,a_to_b,Amber,Bonnie,"During the train ride, Bonnie sat beside Amber. Before leaving, Bonnie returned the travel journal to",Amber,Bonnie,21896,39203
phase6_prompt_d61fc4c01e38bcc4,test,p6_baba_train,BABA,phase6_pair_6aa7a55bcb2b78fc,a_to_b,Jill,Peggy,"During the train ride, Peggy sat beside Jill. Before leaving, Peggy returned the travel journal to",Jill,Peggy,22772,40910
phase6_prompt_d6ebc549f2197808,test,p6_baba_train,BABA,phase6_pair_5060e0fc982e9f4d,a_to_b,Eva,Paul,"During the train ride, Paul sat beside Eva. Before leaving, Paul returned the travel journal to",Eva,Paul,32355,3362
phase6_prompt_dba8b626f59115e6,test,p6_baba_train,BABA,phase6_pair_c93a443389459cda,b_to_a,Natalie,Mia,"During the train ride, Mia sat beside Natalie. Before leaving, Mia returned the travel journal to",Natalie,Mia,35571,32189
phase6_prompt_dcabb20ae8a19dc5,test,p6_baba_train,BABA,phase6_pair_3ea4c928a32cb535,b_to_a,Bonnie,Amber,"During the train ride, Amber sat beside Bonnie. Before leaving, Amber returned the travel journal to",Bonnie,Amber,39203,21896
phase6_prompt_de1da5d09d08d34f,test,p6_baba_train,BABA,phase6_pair_27b58d91a8805723,b_to_a,Mark,Margaret,"During the train ride, Margaret sat beside Mark. Before leaving, Margaret returned the travel journal to",Mark,Margaret,2940,19579
phase6_prompt_e6471ba4211b0227,test,p6_baba_train,BABA,phase6_pair_6dd888711548a86b,a_to_b,Kelly,Tina,"During the train ride, Tina sat beside Kelly. Before leaving, Tina returned the travel journal to",Kelly,Tina,9077,35903
phase6_prompt_e8f9104b1795ab02,test,p6_baba_train,BABA,phase6_pair_4232ece9c5de015e,b_to_a,Sarah,Heather,"During the train ride, Heather sat beside Sarah. Before leaving, Heather returned the travel journal to",Sarah,Heather,10490,24253
phase6_prompt_f09bab9d3e13ddc1,test,p6_baba_train,BABA,phase6_pair_d5f78ab0a04f789f,a_to_b,Martha,Megan,"During the train ride, Megan sat beside Martha. Before leaving, Megan returned the travel journal to",Martha,Megan,27243,27616
phase6_prompt_f348d056b9587f15,test,p6_baba_train,BABA,phase6_pair_ba4b06be0ae5c5a2,b_to_a,John,Amelia,"During the train ride, Amelia sat beside John. Before leaving, Amelia returned the travel journal to",John,Amelia,1757,49769
phase6_prompt_f8a4ea7484121e34,test,p6_baba_train,BABA,phase6_pair_ddeeb5ea0075c302,b_to_a,Victoria,Rita,"During the train ride, Rita sat beside Victoria. Before leaving, Rita returned the travel journal to",Victoria,Rita,12313,42605
phase6_prompt_118fcefb2a2e5ebe,train,p6_abba_kitchen,ABBA,phase6_train_pair_88758aab97f7c1e5,not_applicable,Thomas,Crystal,"In the kitchen, Thomas worked with Crystal. After dinner, Crystal passed the recipe card to",Thomas,Crystal,5658,12969
phase6_prompt_17c60ad0913ecf66,train,p6_abba_kitchen,ABBA,phase6_train_pair_6c87daa1e3146c49,not_applicable,Olivia,Naomi,"In the kitchen, Olivia worked with Naomi. After dinner, Naomi passed the recipe card to",Olivia,Naomi,33911,40474
phase6_prompt_3a56050f37ba6ac3,train,p6_abba_kitchen,ABBA,phase6_train_pair_4d051c4f59200c16,not_applicable,Amanda,Olivia,"In the kitchen, Amanda worked with Olivia. After dinner, Olivia passed the recipe card to",Amanda,Olivia,23040,33911
phase6_prompt_3deb763b5ba5f9c0,train,p6_abba_kitchen,ABBA,phase6_train_pair_f48858a77f7215ae,not_applicable,Naomi,Lucy,"In the kitchen, Naomi worked with Lucy. After dinner, Lucy passed the recipe card to",Naomi,Lucy,40474,22162
phase6_prompt_45302a43dc3c1c12,train,p6_abba_kitchen,ABBA,phase6_train_pair_0cb59f76f0d7aaf0,not_applicable,Michael,Thomas,"In the kitchen, Michael worked with Thomas. After dinner, Thomas passed the recipe card to",Michael,Thomas,3899,5658
phase6_prompt_4c74973aa2b9d4d6,train,p6_abba_kitchen,ABBA,phase6_train_pair_54a64baa504237ea,not_applicable,Amanda,Michael,"In the kitchen, Amanda worked with Michael. After dinner, Michael passed the recipe card to",Amanda,Michael,23040,3899
phase6_prompt_5033fed1a363dafb,train,p6_abba_kitchen,ABBA,phase6_train_pair_755cccd5a8db4722,not_applicable,Lily,Olivia,"In the kitchen, Lily worked with Olivia. After dinner, Olivia passed the recipe card to",Lily,Olivia,20037,33911
phase6_prompt_563ee47a704bff96,train,p6_abba_kitchen,ABBA,phase6_train_pair_c8960cbf7a7a9bfb,not_applicable,Naomi,Crystal,"In the kitchen, Naomi worked with Crystal. After dinner, Crystal passed the recipe card to",Naomi,Crystal,40474,12969
phase6_prompt_601411b48153ef78,train,p6_abba_kitchen,ABBA,phase6_train_pair_fc3bf4207af0736c,not_applicable,Andrew,Thomas,"In the kitchen, Andrew worked with Thomas. After dinner, Thomas passed the recipe card to",Andrew,Thomas,6858,5658
phase6_prompt_61b188736d55c0a2,train,p6_abba_kitchen,ABBA,phase6_train_pair_7e0dcd26f289b5b7,not_applicable,Lucy,Amanda,"In the kitchen, Lucy worked with Amanda. After dinner, Amanda passed the recipe card to",Lucy,Amanda,22162,23040
phase6_prompt_7249472237302527,train,p6_abba_kitchen,ABBA,phase6_train_pair_3f9285cfd2e59bd7,not_applicable,Lily,Harper,"In the kitchen, Lily worked with Harper. After dinner, Harper passed the recipe card to",Lily,Harper,20037,12686
phase6_prompt_773556ef0d7e084e,train,p6_abba_kitchen,ABBA,phase6_train_pair_9a40d151f4337457,not_applicable,Michael,Lily,"In the kitchen, Michael worked with Lily. After dinner, Lily passed the recipe card to",Michael,Lily,3899,20037
phase6_prompt_77d6d7764e15f047,train,p6_abba_kitchen,ABBA,phase6_train_pair_82320a452dff8e52,not_applicable,Lily,Naomi,"In the kitchen, Lily worked with Naomi. After dinner, Naomi passed the recipe card to",Lily,Naomi,20037,40474
phase6_prompt_7894d13e4c1136bc,train,p6_abba_kitchen,ABBA,phase6_train_pair_97c286fb49b43435,not_applicable,Crystal,Thomas,"In the kitchen, Crystal worked with Thomas. After dinner, Thomas passed the recipe card to",Crystal,Thomas,12969,5658
phase6_prompt_8b6c8b2f697379ea,train,p6_abba_kitchen,ABBA,phase6_train_pair_dc7e77e10bb40985,not_applicable,Thomas,Lucy,"In the kitchen, Thomas worked with Lucy. After dinner, Lucy passed the recipe card to",Thomas,Lucy,5658,22162
phase6_prompt_8f624242fe51f26e,train,p6_abba_kitchen,ABBA,phase6_train_pair_b73da66893835f8a,not_applicable,Lucy,Crystal,"In the kitchen, Lucy worked with Crystal. After dinner, Crystal passed the recipe card to",Lucy,Crystal,22162,12969
phase6_prompt_b33213f1041d418a,train,p6_abba_kitchen,ABBA,phase6_train_pair_a16bca94da39e9e8,not_applicable,Olivia,Crystal,"In the kitchen, Olivia worked with Crystal. After dinner, Crystal passed the recipe card to",Olivia,Crystal,33911,12969
phase6_prompt_b618cbe355ebfcb0,train,p6_abba_kitchen,ABBA,phase6_train_pair_8f55b7dcb2b20535,not_applicable,Olivia,Amanda,"In the kitchen, Olivia worked with Amanda. After dinner, Amanda passed the recipe card to",Olivia,Amanda,33911,23040
phase6_prompt_bf46f3fa84e6bfad,train,p6_abba_kitchen,ABBA,phase6_train_pair_dbf76839587b404e,not_applicable,Crystal,Naomi,"In the kitchen, Crystal worked with Naomi. After dinner, Naomi passed the recipe card to",Crystal,Naomi,12969,40474
phase6_prompt_c1df17ab787cf29b,train,p6_abba_kitchen,ABBA,phase6_train_pair_ca5e3f8ae7aedb56,not_applicable,Naomi,Amanda,"In the kitchen, Naomi worked with Amanda. After dinner, Amanda passed the recipe card to",Naomi,Amanda,40474,23040
phase6_prompt_c5942bf340e0758a,train,p6_abba_kitchen,ABBA,phase6_train_pair_af25e364930c827a,not_applicable,Lucy,Andrew,"In the kitchen, Lucy worked with Andrew. After dinner, Andrew passed the recipe card to",Lucy,Andrew,22162,6858
phase6_prompt_c9230e304d03e106,train,p6_abba_kitchen,ABBA,phase6_train_pair_d7e036ae37475b9c,not_applicable,Jennifer,Amanda,"In the kitchen, Jennifer worked with Amanda. After dinner, Amanda passed the recipe card to",Jennifer,Amanda,16348,23040
phase6_prompt_effe4ccd409859c5,train,p6_abba_kitchen,ABBA,phase6_train_pair_afd33de33187928a,not_applicable,Mary,Lily,"In the kitchen, Mary worked with Lily. After dinner, Lily passed the recipe card to",Mary,Lily,5335,20037
phase6_prompt_f651e58fd627bafa,train,p6_abba_kitchen,ABBA,phase6_train_pair_d36b075770281557,not_applicable,Harper,Mary,"In the kitchen, Harper worked with Mary. After dinner, Mary passed the recipe card to",Harper,Mary,12686,5335
phase6_prompt_00e5f2ad9602e085,train,p6_abba_library,ABBA,phase6_train_pair_e68c610dc65be0d7,not_applicable,Andrew,Michael,"At the library, Andrew met Michael. When the doors closed, Michael handed the borrowed novel to",Andrew,Michael,6858,3899
phase6_prompt_09fd1c3b1b1ca537,train,p6_abba_library,ABBA,phase6_train_pair_3c70d586e38a9573,not_applicable,Harper,Lily,"At the library, Harper met Lily. When the doors closed, Lily handed the borrowed novel to",Harper,Lily,12686,20037
phase6_prompt_0e216e91e9b07a35,train,p6_abba_library,ABBA,phase6_train_pair_f836ba8e1f19df21,not_applicable,Olivia,Lily,"At the library, Olivia met Lily. When the doors closed, Lily handed the borrowed novel to",Olivia,Lily,33911,20037
phase6_prompt_16415a1b6b503fe7,train,p6_abba_library,ABBA,phase6_train_pair_552e82c889b800b8,not_applicable,Lucy,Olivia,"At the library, Lucy met Olivia. When the doors closed, Olivia handed the borrowed novel to",Lucy,Olivia,22162,33911
phase6_prompt_1e8e8d8c9e1a8fec,train,p6_abba_library,ABBA,phase6_train_pair_118c6e41e82d5651,not_applicable,Mary,Naomi,"At the library, Mary met Naomi. When the doors closed, Naomi handed the borrowed novel to",Mary,Naomi,5335,40474
phase6_prompt_1eb6870fcd632567,train,p6_abba_library,ABBA,phase6_train_pair_9eb4d171e3466b7b,not_applicable,Crystal,Olivia,"At the library, Crystal met Olivia. When the doors closed, Olivia handed the borrowed novel to",Crystal,Olivia,12969,33911
phase6_prompt_2901e7c3844a0c9c,train,p6_abba_library,ABBA,phase6_train_pair_4d051c4f59200c16,not_applicable,Amanda,Olivia,"At the library, Amanda met Olivia. When the doors closed, Olivia handed the borrowed novel to",Amanda,Olivia,23040,33911
phase6_prompt_34e367e2e7eb41f1,train,p6_abba_library,ABBA,phase6_train_pair_a800e9aa21775598,not_applicable,Andrew,Lily,"At the library, Andrew met Lily. When the doors closed, Lily handed the borrowed novel to",Andrew,Lily,6858,20037
phase6_prompt_37a3ed78dc4a0955,train,p6_abba_library,ABBA,phase6_train_pair_97c286fb49b43435,not_applicable,Crystal,Thomas,"At the library, Crystal met Thomas. When the doors closed, Thomas handed the borrowed novel to",Crystal,Thomas,12969,5658
phase6_prompt_37dcbc2e67a8e888,train,p6_abba_library,ABBA,phase6_train_pair_d6c955d93bb40ee2,not_applicable,Jennifer,Mary,"At the library, Jennifer met Mary. When the doors closed, Mary handed the borrowed novel to",Jennifer,Mary,16348,5335
phase6_prompt_4122e93a68a0f634,train,p6_abba_library,ABBA,phase6_train_pair_b73da66893835f8a,not_applicable,Lucy,Crystal,"At the library, Lucy met Crystal. When the doors closed, Crystal handed the borrowed novel to",Lucy,Crystal,22162,12969
phase6_prompt_536d204664676570,train,p6_abba_library,ABBA,phase6_train_pair_42fd8c333a8acd3c,not_applicable,Crystal,Harper,"At the library, Crystal met Harper. When the doors closed, Harper handed the borrowed novel to",Crystal,Harper,12969,12686
phase6_prompt_58337f80aca122ca,train,p6_abba_library,ABBA,phase6_train_pair_bc64cbdace4a5b56,not_applicable,Thomas,Amanda,"At the library, Thomas met Amanda. When the doors closed, Amanda handed the borrowed novel to",Thomas,Amanda,5658,23040
phase6_prompt_5b9b23aa8b381b6a,train,p6_abba_library,ABBA,phase6_train_pair_49cc19519e786819,not_applicable,Olivia,Lucy,"At the library, Olivia met Lucy. When the doors closed, Lucy handed the borrowed novel to",Olivia,Lucy,33911,22162
phase6_prompt_5e819268144586b9,train,p6_abba_library,ABBA,phase6_train_pair_6d42137a085e67b6,not_applicable,Andrew,Harper,"At the library, Andrew met Harper. When the doors closed, Harper handed the borrowed novel to",Andrew,Harper,6858,12686
phase6_prompt_6f061da02fba333b,train,p6_abba_library,ABBA,phase6_train_pair_c8960cbf7a7a9bfb,not_applicable,Naomi,Crystal,"At the library, Naomi met Crystal. When the doors closed, Crystal handed the borrowed novel to",Naomi,Crystal,40474,12969
